task_id	doc	cpp_file	cpp_lines	rust_target	depends	status	acceptance	notes
#SHARED_DATASTORES.WBS.001	shared-datastores.md	shared/DataStores/DB2DatabaseLoader.cpp	287	`crates/wow-data`, `crates/wow-database`	#REFINE.020, #REFINE.021; execution order finalized by #REFINE.040	ready_for_small_task	Rust target compiles; behavior and public contracts are checked against the listed C++ file; unit/golden/integration tests are added or marked n/a with reason; divergences are recorded before closing.	Single source-file coverage task; split further if C++ review exposes multiple independent behaviors. Assignment basis: prefix.
#SHARED_DATASTORES.WBS.002	shared-datastores.md	shared/DataStores/DB2DatabaseLoader.h	49	`crates/wow-data`, `crates/wow-database`	#REFINE.020, #REFINE.021; execution order finalized by #REFINE.040	ready_for_small_task	Rust target compiles; behavior and public contracts are checked against the listed C++ file; unit/golden/integration tests are added or marked n/a with reason; divergences are recorded before closing.	Single source-file coverage task; split further if C++ review exposes multiple independent behaviors. Assignment basis: prefix.
#SHARED_DATASTORES.WBS.003	shared-datastores.md	shared/DataStores/DB2Store.cpp	145	`crates/wow-data`, `crates/wow-database`	#REFINE.020, #REFINE.021; execution order finalized by #REFINE.040	ready_for_small_task	Rust target compiles; behavior and public contracts are checked against the listed C++ file; unit/golden/integration tests are added or marked n/a with reason; divergences are recorded before closing.	Single source-file coverage task; split further if C++ review exposes multiple independent behaviors. Assignment basis: prefix.
#SHARED_DATASTORES.WBS.004	shared-datastores.md	shared/DataStores/DB2Store.h	90	`crates/wow-data`, `crates/wow-database`	#REFINE.020, #REFINE.021; execution order finalized by #REFINE.040	ready_for_small_task	Rust target compiles; behavior and public contracts are checked against the listed C++ file; unit/golden/integration tests are added or marked n/a with reason; divergences are recorded before closing.	Single source-file coverage task; split further if C++ review exposes multiple independent behaviors. Assignment basis: prefix.
#SHARED_DATASTORES.WBS.005	shared-datastores.md	shared/DataStores/DBStorageIterator.h	74	`crates/wow-data`, `crates/wow-database`	#REFINE.020, #REFINE.021; execution order finalized by #REFINE.040	ready_for_small_task	Rust target compiles; behavior and public contracts are checked against the listed C++ file; unit/golden/integration tests are added or marked n/a with reason; divergences are recorded before closing.	Single source-file coverage task; split further if C++ review exposes multiple independent behaviors. Assignment basis: prefix.
#SHARED_DYNAMIC.WBS.001	shared-dynamic.md	shared/Dynamic/FactoryHolder.h	54	`crates/wow-handler`, `crates/wow-combat`	#REFINE.020, #REFINE.021; execution order finalized by #REFINE.040	ready_for_small_task	Rust target compiles; behavior and public contracts are checked against the listed C++ file; unit/golden/integration tests are added or marked n/a with reason; divergences are recorded before closing.	Single source-file coverage task; split further if C++ review exposes multiple independent behaviors. Assignment basis: prefix.
#SHARED_DYNAMIC.WBS.002	shared-dynamic.md	shared/Dynamic/LinkedList.h	231	`crates/wow-handler`, `crates/wow-combat`	#REFINE.020, #REFINE.021; execution order finalized by #REFINE.040	ready_for_small_task	Rust target compiles; behavior and public contracts are checked against the listed C++ file; unit/golden/integration tests are added or marked n/a with reason; divergences are recorded before closing.	Single source-file coverage task; split further if C++ review exposes multiple independent behaviors. Assignment basis: prefix.
#SHARED_DYNAMIC.WBS.003	shared-dynamic.md	shared/Dynamic/LinkedReference/RefManager.h	54	`crates/wow-handler`, `crates/wow-combat`	#REFINE.020, #REFINE.021; execution order finalized by #REFINE.040	ready_for_small_task	Rust target compiles; behavior and public contracts are checked against the listed C++ file; unit/golden/integration tests are added or marked n/a with reason; divergences are recorded before closing.	Single source-file coverage task; split further if C++ review exposes multiple independent behaviors. Assignment basis: prefix.
#SHARED_DYNAMIC.WBS.004	shared-dynamic.md	shared/Dynamic/LinkedReference/Reference.h	104	`crates/wow-handler`, `crates/wow-combat`	#REFINE.020, #REFINE.021; execution order finalized by #REFINE.040	ready_for_small_task	Rust target compiles; behavior and public contracts are checked against the listed C++ file; unit/golden/integration tests are added or marked n/a with reason; divergences are recorded before closing.	Single source-file coverage task; split further if C++ review exposes multiple independent behaviors. Assignment basis: prefix.
#SHARED_DYNAMIC.WBS.005	shared-dynamic.md	shared/Dynamic/ObjectRegistry.h	85	`crates/wow-handler`, `crates/wow-combat`	#REFINE.020, #REFINE.021; execution order finalized by #REFINE.040	ready_for_small_task	Rust target compiles; behavior and public contracts are checked against the listed C++ file; unit/golden/integration tests are added or marked n/a with reason; divergences are recorded before closing.	Single source-file coverage task; split further if C++ review exposes multiple independent behaviors. Assignment basis: prefix.
#SHARED_DYNAMIC.WBS.006	shared-dynamic.md	shared/Dynamic/TypeList.h	45	`crates/wow-handler`, `crates/wow-combat`	#REFINE.020, #REFINE.021; execution order finalized by #REFINE.040	ready_for_small_task	Rust target compiles; behavior and public contracts are checked against the listed C++ file; unit/golden/integration tests are added or marked n/a with reason; divergences are recorded before closing.	Single source-file coverage task; split further if C++ review exposes multiple independent behaviors. Assignment basis: prefix.
#SHARED_JSON.WBS.001	shared-json.md	shared/JSON/ProtobufJSON.cpp	457	`crates/wow-proto`	#REFINE.020, #REFINE.021; execution order finalized by #REFINE.040	ready_for_small_task	Rust target compiles; behavior and public contracts are checked against the listed C++ file; unit/golden/integration tests are added or marked n/a with reason; divergences are recorded before closing.	Single source-file coverage task; split further if C++ review exposes multiple independent behaviors. Assignment basis: prefix.
#SHARED_JSON.WBS.002	shared-json.md	shared/JSON/ProtobufJSON.h	38	`crates/wow-proto`	#REFINE.020, #REFINE.021; execution order finalized by #REFINE.040	ready_for_small_task	Rust target compiles; behavior and public contracts are checked against the listed C++ file; unit/golden/integration tests are added or marked n/a with reason; divergences are recorded before closing.	Single source-file coverage task; split further if C++ review exposes multiple independent behaviors. Assignment basis: prefix.
#SHARED_NETWORKING.WBS.001	shared-networking.md	shared/Networking/AsyncAcceptor.h	153	`crates/wow-network`, `crates/world-server`	#REFINE.020, #REFINE.021; execution order finalized by #REFINE.040	ready_for_small_task	Rust target compiles; behavior and public contracts are checked against the listed C++ file; unit/golden/integration tests are added or marked n/a with reason; divergences are recorded before closing.	Single source-file coverage task; split further if C++ review exposes multiple independent behaviors. Assignment basis: prefix.
#SHARED_NETWORKING.WBS.002	shared-networking.md	shared/Networking/Http/BaseHttpSocket.cpp	115	`crates/wow-network`, `crates/world-server`	#REFINE.020, #REFINE.021; execution order finalized by #REFINE.040	ready_for_small_task	Rust target compiles; behavior and public contracts are checked against the listed C++ file; unit/golden/integration tests are added or marked n/a with reason; divergences are recorded before closing.	Single source-file coverage task; split further if C++ review exposes multiple independent behaviors. Assignment basis: prefix.
#SHARED_NETWORKING.WBS.003	shared-networking.md	shared/Networking/Http/BaseHttpSocket.h	191	`crates/wow-network`, `crates/world-server`	#REFINE.020, #REFINE.021; execution order finalized by #REFINE.040	ready_for_small_task	Rust target compiles; behavior and public contracts are checked against the listed C++ file; unit/golden/integration tests are added or marked n/a with reason; divergences are recorded before closing.	Single source-file coverage task; split further if C++ review exposes multiple independent behaviors. Assignment basis: prefix.
#SHARED_NETWORKING.WBS.004	shared-networking.md	shared/Networking/Http/HttpCommon.h	55	`crates/wow-network`, `crates/world-server`	#REFINE.020, #REFINE.021; execution order finalized by #REFINE.040	ready_for_small_task	Rust target compiles; behavior and public contracts are checked against the listed C++ file; unit/golden/integration tests are added or marked n/a with reason; divergences are recorded before closing.	Single source-file coverage task; split further if C++ review exposes multiple independent behaviors. Assignment basis: prefix.
#SHARED_NETWORKING.WBS.005	shared-networking.md	shared/Networking/Http/HttpService.cpp	267	`crates/wow-network`, `crates/world-server`	#REFINE.020, #REFINE.021; execution order finalized by #REFINE.040	ready_for_small_task	Rust target compiles; behavior and public contracts are checked against the listed C++ file; unit/golden/integration tests are added or marked n/a with reason; divergences are recorded before closing.	Single source-file coverage task; split further if C++ review exposes multiple independent behaviors. Assignment basis: prefix.
#SHARED_NETWORKING.WBS.006	shared-networking.md	shared/Networking/Http/HttpService.h	188	`crates/wow-network`, `crates/world-server`	#REFINE.020, #REFINE.021; execution order finalized by #REFINE.040	ready_for_small_task	Rust target compiles; behavior and public contracts are checked against the listed C++ file; unit/golden/integration tests are added or marked n/a with reason; divergences are recorded before closing.	Single source-file coverage task; split further if C++ review exposes multiple independent behaviors. Assignment basis: prefix.
#SHARED_NETWORKING.WBS.007	shared-networking.md	shared/Networking/Http/HttpSessionState.h	35	`crates/wow-network`, `crates/world-server`	#REFINE.020, #REFINE.021; execution order finalized by #REFINE.040	ready_for_small_task	Rust target compiles; behavior and public contracts are checked against the listed C++ file; unit/golden/integration tests are added or marked n/a with reason; divergences are recorded before closing.	Single source-file coverage task; split further if C++ review exposes multiple independent behaviors. Assignment basis: prefix.
#SHARED_NETWORKING.WBS.008	shared-networking.md	shared/Networking/Http/HttpSocket.h	75	`crates/wow-network`, `crates/world-server`	#REFINE.020, #REFINE.021; execution order finalized by #REFINE.040	ready_for_small_task	Rust target compiles; behavior and public contracts are checked against the listed C++ file; unit/golden/integration tests are added or marked n/a with reason; divergences are recorded before closing.	Single source-file coverage task; split further if C++ review exposes multiple independent behaviors. Assignment basis: prefix.
#SHARED_NETWORKING.WBS.009	shared-networking.md	shared/Networking/Http/HttpSslSocket.h	97	`crates/wow-network`, `crates/world-server`	#REFINE.020, #REFINE.021; execution order finalized by #REFINE.040	ready_for_small_task	Rust target compiles; behavior and public contracts are checked against the listed C++ file; unit/golden/integration tests are added or marked n/a with reason; divergences are recorded before closing.	Single source-file coverage task; split further if C++ review exposes multiple independent behaviors. Assignment basis: prefix.
#SHARED_NETWORKING.WBS.010	shared-networking.md	shared/Networking/NetworkThread.h	174	`crates/wow-network`, `crates/world-server`	#REFINE.020, #REFINE.021; execution order finalized by #REFINE.040	ready_for_small_task	Rust target compiles; behavior and public contracts are checked against the listed C++ file; unit/golden/integration tests are added or marked n/a with reason; divergences are recorded before closing.	Single source-file coverage task; split further if C++ review exposes multiple independent behaviors. Assignment basis: prefix.
#SHARED_NETWORKING.WBS.011	shared-networking.md	shared/Networking/Socket.h	313	`crates/wow-network`, `crates/world-server`	#REFINE.020, #REFINE.021; execution order finalized by #REFINE.040	ready_for_small_task	Rust target compiles; behavior and public contracts are checked against the listed C++ file; unit/golden/integration tests are added or marked n/a with reason; divergences are recorded before closing.	Single source-file coverage task; split further if C++ review exposes multiple independent behaviors. Assignment basis: prefix.
#SHARED_NETWORKING.WBS.012	shared-networking.md	shared/Networking/SocketMgr.h	142	`crates/wow-network`, `crates/world-server`	#REFINE.020, #REFINE.021; execution order finalized by #REFINE.040	ready_for_small_task	Rust target compiles; behavior and public contracts are checked against the listed C++ file; unit/golden/integration tests are added or marked n/a with reason; divergences are recorded before closing.	Single source-file coverage task; split further if C++ review exposes multiple independent behaviors. Assignment basis: prefix.
#SHARED_NETWORKING.WBS.013	shared-networking.md	shared/Networking/SslSocket.h	88	`crates/wow-network`, `crates/world-server`	#REFINE.020, #REFINE.021; execution order finalized by #REFINE.040	ready_for_small_task	Rust target compiles; behavior and public contracts are checked against the listed C++ file; unit/golden/integration tests are added or marked n/a with reason; divergences are recorded before closing.	Single source-file coverage task; split further if C++ review exposes multiple independent behaviors. Assignment basis: prefix.
#SHARED_PACKETS.WBS.001	shared-packets.md	shared/Packets/ByteBuffer.cpp	207	`crates/wow-packet`	#REFINE.020, #REFINE.021; execution order finalized by #REFINE.040	ready_for_small_task	Rust target compiles; behavior and public contracts are checked against the listed C++ file; unit/golden/integration tests are added or marked n/a with reason; divergences are recorded before closing.	Single source-file coverage task; split further if C++ review exposes multiple independent behaviors. Assignment basis: prefix.
#SHARED_PACKETS.WBS.002	shared-packets.md	shared/Packets/ByteBuffer.h	666	`crates/wow-packet`	#REFINE.020, #REFINE.021; execution order finalized by #REFINE.040	needs_split	Rust target compiles; behavior and public contracts are checked against the listed C++ file; unit/golden/integration tests are added or marked n/a with reason; divergences are recorded before closing.	C++ file has 666 lines; split by public API, state model, persistence, runtime behavior and tests before implementation. Assignment basis: prefix.
#SHARED_REALM.WBS.001	shared-realm.md	shared/Realm/Realm.cpp	61	`crates/bnet-server`	#REFINE.020, #REFINE.021; execution order finalized by #REFINE.040	ready_for_small_task	Rust target compiles; behavior and public contracts are checked against the listed C++ file; unit/golden/integration tests are added or marked n/a with reason; divergences are recorded before closing.	Single source-file coverage task; split further if C++ review exposes multiple independent behaviors. Assignment basis: prefix.
#SHARED_REALM.WBS.002	shared-realm.md	shared/Realm/Realm.h	102	`crates/bnet-server`	#REFINE.020, #REFINE.021; execution order finalized by #REFINE.040	ready_for_small_task	Rust target compiles; behavior and public contracts are checked against the listed C++ file; unit/golden/integration tests are added or marked n/a with reason; divergences are recorded before closing.	Single source-file coverage task; split further if C++ review exposes multiple independent behaviors. Assignment basis: prefix.
#SHARED_REALM.WBS.003	shared-realm.md	shared/Realm/RealmList.cpp	434	`crates/bnet-server`	#REFINE.020, #REFINE.021; execution order finalized by #REFINE.040	ready_for_small_task	Rust target compiles; behavior and public contracts are checked against the listed C++ file; unit/golden/integration tests are added or marked n/a with reason; divergences are recorded before closing.	Single source-file coverage task; split further if C++ review exposes multiple independent behaviors. Assignment basis: prefix.
#SHARED_REALM.WBS.004	shared-realm.md	shared/Realm/RealmList.h	98	`crates/bnet-server`	#REFINE.020, #REFINE.021; execution order finalized by #REFINE.040	ready_for_small_task	Rust target compiles; behavior and public contracts are checked against the listed C++ file; unit/golden/integration tests are added or marked n/a with reason; divergences are recorded before closing.	Single source-file coverage task; split further if C++ review exposes multiple independent behaviors. Assignment basis: prefix.
#SHARED_SECRETS.WBS.001	shared-secrets.md	shared/Secrets/SecretMgr.cpp	237	`crates/wow-crypto`, `crates/bnet-server`, `crates/world-server`	#REFINE.020, #REFINE.021; execution order finalized by #REFINE.040	ready_for_small_task	Rust target compiles; behavior and public contracts are checked against the listed C++ file; unit/golden/integration tests are added or marked n/a with reason; divergences are recorded before closing.	Single source-file coverage task; split further if C++ review exposes multiple independent behaviors. Assignment basis: prefix.
#SHARED_SECRETS.WBS.002	shared-secrets.md	shared/Secrets/SecretMgr.h	85	`crates/wow-crypto`, `crates/bnet-server`, `crates/world-server`	#REFINE.020, #REFINE.021; execution order finalized by #REFINE.040	ready_for_small_task	Rust target compiles; behavior and public contracts are checked against the listed C++ file; unit/golden/integration tests are added or marked n/a with reason; divergences are recorded before closing.	Single source-file coverage task; split further if C++ review exposes multiple independent behaviors. Assignment basis: prefix.
#SKILLS.WBS.001	skills.md	game/Skills/SkillDiscovery.cpp	261	`crates/wow-data`, `crates/wow-world`, `crates/wow-database`	#REFINE.020, #REFINE.021; execution order finalized by #REFINE.040	ready_for_small_task	Rust target compiles; behavior and public contracts are checked against the listed C++ file; unit/golden/integration tests are added or marked n/a with reason; divergences are recorded before closing.	Single source-file coverage task; split further if C++ review exposes multiple independent behaviors. Assignment basis: prefix.
#SKILLS.WBS.002	skills.md	game/Skills/SkillDiscovery.h	31	`crates/wow-data`, `crates/wow-world`, `crates/wow-database`	#REFINE.020, #REFINE.021; execution order finalized by #REFINE.040	ready_for_small_task	Rust target compiles; behavior and public contracts are checked against the listed C++ file; unit/golden/integration tests are added or marked n/a with reason; divergences are recorded before closing.	Single source-file coverage task; split further if C++ review exposes multiple independent behaviors. Assignment basis: prefix.
#SKILLS.WBS.003	skills.md	game/Skills/SkillExtraItems.cpp	241	`crates/wow-data`, `crates/wow-world`, `crates/wow-database`	#REFINE.020, #REFINE.021; execution order finalized by #REFINE.040	ready_for_small_task	Rust target compiles; behavior and public contracts are checked against the listed C++ file; unit/golden/integration tests are added or marked n/a with reason; divergences are recorded before closing.	Single source-file coverage task; split further if C++ review exposes multiple independent behaviors. Assignment basis: prefix.
#SKILLS.WBS.004	skills.md	game/Skills/SkillExtraItems.h	35	`crates/wow-data`, `crates/wow-world`, `crates/wow-database`	#REFINE.020, #REFINE.021; execution order finalized by #REFINE.040	ready_for_small_task	Rust target compiles; behavior and public contracts are checked against the listed C++ file; unit/golden/integration tests are added or marked n/a with reason; divergences are recorded before closing.	Single source-file coverage task; split further if C++ review exposes multiple independent behaviors. Assignment basis: prefix.
#SPELLS_AURA.WBS.001	spells-aura.md	game/Spells/Auras/SpellAuraDefines.h	734	`crates/wow-spell`	#REFINE.020, #REFINE.021; execution order finalized by #REFINE.040	needs_split	Rust target compiles; behavior and public contracts are checked against the listed C++ file; unit/golden/integration tests are added or marked n/a with reason; divergences are recorded before closing.	C++ file has 734 lines; split by public API, state model, persistence, runtime behavior and tests before implementation. Assignment basis: prefix.
#SPELLS_AURA.WBS.002	spells-aura.md	game/Spells/Auras/SpellAuraEffects.cpp	6342	`crates/wow-spell`	#REFINE.020, #REFINE.021; execution order finalized by #REFINE.040	needs_split	Rust target compiles; behavior and public contracts are checked against the listed C++ file; unit/golden/integration tests are added or marked n/a with reason; divergences are recorded before closing.	C++ file has 6342 lines; split by public API, state model, persistence, runtime behavior and tests before implementation. Assignment basis: prefix.
#SPELLS_AURA.WBS.003	spells-aura.md	game/Spells/Auras/SpellAuraEffects.h	410	`crates/wow-spell`	#REFINE.020, #REFINE.021; execution order finalized by #REFINE.040	ready_for_small_task	Rust target compiles; behavior and public contracts are checked against the listed C++ file; unit/golden/integration tests are added or marked n/a with reason; divergences are recorded before closing.	Single source-file coverage task; split further if C++ review exposes multiple independent behaviors. Assignment basis: prefix.
#SPELLS_AURA.WBS.004	spells-aura.md	game/Spells/Auras/SpellAuras.cpp	2665	`crates/wow-spell`	#REFINE.020, #REFINE.021; execution order finalized by #REFINE.040	needs_split	Rust target compiles; behavior and public contracts are checked against the listed C++ file; unit/golden/integration tests are added or marked n/a with reason; divergences are recorded before closing.	C++ file has 2665 lines; split by public API, state model, persistence, runtime behavior and tests before implementation. Assignment basis: prefix.
#SPELLS_AURA.WBS.005	spells-aura.md	game/Spells/Auras/SpellAuras.h	398	`crates/wow-spell`	#REFINE.020, #REFINE.021; execution order finalized by #REFINE.040	ready_for_small_task	Rust target compiles; behavior and public contracts are checked against the listed C++ file; unit/golden/integration tests are added or marked n/a with reason; divergences are recorded before closing.	Single source-file coverage task; split further if C++ review exposes multiple independent behaviors. Assignment basis: prefix.
#SPELLS_EFFECTS.WBS.001	spells-effects.md	game/Spells/SpellEffects.cpp	5956	`crates/wow-spell`, `crates/wow-packet`	#REFINE.020, #REFINE.021; execution order finalized by #REFINE.040	needs_split	Rust target compiles; behavior and public contracts are checked against the listed C++ file; unit/golden/integration tests are added or marked n/a with reason; divergences are recorded before closing.	C++ file has 5956 lines; split by public API, state model, persistence, runtime behavior and tests before implementation. Assignment basis: prefix.
#SPELLS_INFO.WBS.001	spells-info.md	game/Spells/SpellInfo.cpp	5022	`crates/wow-spell`	#REFINE.020, #REFINE.021; execution order finalized by #REFINE.040	needs_split	Rust target compiles; behavior and public contracts are checked against the listed C++ file; unit/golden/integration tests are added or marked n/a with reason; divergences are recorded before closing.	C++ file has 5022 lines; split by public API, state model, persistence, runtime behavior and tests before implementation. Assignment basis: prefix.
#SPELLS_INFO.WBS.002	spells-info.md	game/Spells/SpellInfo.h	625	`crates/wow-spell`	#REFINE.020, #REFINE.021; execution order finalized by #REFINE.040	needs_split	Rust target compiles; behavior and public contracts are checked against the listed C++ file; unit/golden/integration tests are added or marked n/a with reason; divergences are recorded before closing.	C++ file has 625 lines; split by public API, state model, persistence, runtime behavior and tests before implementation. Assignment basis: prefix.
#SPELLS_MGR.WBS.001	spells-mgr.md	game/Spells/SpellMgr.cpp	5028	`crates/wow-spell`	#REFINE.020, #REFINE.021; execution order finalized by #REFINE.040	needs_split	Rust target compiles; behavior and public contracts are checked against the listed C++ file; unit/golden/integration tests are added or marked n/a with reason; divergences are recorded before closing.	C++ file has 5028 lines; split by public API, state model, persistence, runtime behavior and tests before implementation. Assignment basis: prefix.
#SPELLS_MGR.WBS.002	spells-mgr.md	game/Spells/SpellMgr.h	827	`crates/wow-spell`	#REFINE.020, #REFINE.021; execution order finalized by #REFINE.040	needs_split	Rust target compiles; behavior and public contracts are checked against the listed C++ file; unit/golden/integration tests are added or marked n/a with reason; divergences are recorded before closing.	C++ file has 827 lines; split by public API, state model, persistence, runtime behavior and tests before implementation. Assignment basis: prefix.
#SPELLS_MGR.WBS.003	spells-mgr.md	game/Spells/TraitMgr.cpp	752	`crates/wow-spell`	#REFINE.020, #REFINE.021; execution order finalized by #REFINE.040	needs_split	Rust target compiles; behavior and public contracts are checked against the listed C++ file; unit/golden/integration tests are added or marked n/a with reason; divergences are recorded before closing.	C++ file has 752 lines; split by public API, state model, persistence, runtime behavior and tests before implementation. Assignment basis: prefix.
#SPELLS_MGR.WBS.004	spells-mgr.md	game/Spells/TraitMgr.h	87	`crates/wow-spell`	#REFINE.020, #REFINE.021; execution order finalized by #REFINE.040	ready_for_small_task	Rust target compiles; behavior and public contracts are checked against the listed C++ file; unit/golden/integration tests are added or marked n/a with reason; divergences are recorded before closing.	Single source-file coverage task; split further if C++ review exposes multiple independent behaviors. Assignment basis: prefix.
#SPELLS.WBS.001	spells.md	game/Spells/Spell.cpp	9303	`crates/wow-spell`	#REFINE.020, #REFINE.021; execution order finalized by #REFINE.040	needs_split	Rust target compiles; behavior and public contracts are checked against the listed C++ file; unit/golden/integration tests are added or marked n/a with reason; divergences are recorded before closing.	C++ file has 9303 lines; split by public API, state model, persistence, runtime behavior and tests before implementation. Assignment basis: prefix.
#SPELLS.WBS.002	spells.md	game/Spells/Spell.h	994	`crates/wow-spell`	#REFINE.020, #REFINE.021; execution order finalized by #REFINE.040	needs_split	Rust target compiles; behavior and public contracts are checked against the listed C++ file; unit/golden/integration tests are added or marked n/a with reason; divergences are recorded before closing.	C++ file has 994 lines; split by public API, state model, persistence, runtime behavior and tests before implementation. Assignment basis: prefix.
#SPELLS.WBS.003	spells.md	game/Spells/SpellCastRequest.h	43	`crates/wow-spell`	#REFINE.020, #REFINE.021; execution order finalized by #REFINE.040	ready_for_small_task	Rust target compiles; behavior and public contracts are checked against the listed C++ file; unit/golden/integration tests are added or marked n/a with reason; divergences are recorded before closing.	Single source-file coverage task; split further if C++ review exposes multiple independent behaviors. Assignment basis: prefix.
#SPELLS.WBS.004	spells.md	game/Spells/SpellDefines.h	549	`crates/wow-spell`	#REFINE.020, #REFINE.021; execution order finalized by #REFINE.040	needs_split	Rust target compiles; behavior and public contracts are checked against the listed C++ file; unit/golden/integration tests are added or marked n/a with reason; divergences are recorded before closing.	C++ file has 549 lines; split by public API, state model, persistence, runtime behavior and tests before implementation. Assignment basis: prefix.
#SPELLS.WBS.005	spells.md	game/Spells/SpellHistory.cpp	1093	`crates/wow-spell`	#REFINE.020, #REFINE.021; execution order finalized by #REFINE.040	needs_split	Rust target compiles; behavior and public contracts are checked against the listed C++ file; unit/golden/integration tests are added or marked n/a with reason; divergences are recorded before closing.	C++ file has 1093 lines; split by public API, state model, persistence, runtime behavior and tests before implementation. Assignment basis: prefix.
#SPELLS.WBS.006	spells.md	game/Spells/SpellHistory.h	207	`crates/wow-spell`	#REFINE.020, #REFINE.021; execution order finalized by #REFINE.040	ready_for_small_task	Rust target compiles; behavior and public contracts are checked against the listed C++ file; unit/golden/integration tests are added or marked n/a with reason; divergences are recorded before closing.	Single source-file coverage task; split further if C++ review exposes multiple independent behaviors. Assignment basis: prefix.
#SPELLS.WBS.007	spells.md	game/Spells/SpellScript.cpp	1200	`crates/wow-spell`	#REFINE.020, #REFINE.021; execution order finalized by #REFINE.040	needs_split	Rust target compiles; behavior and public contracts are checked against the listed C++ file; unit/golden/integration tests are added or marked n/a with reason; divergences are recorded before closing.	C++ file has 1200 lines; split by public API, state model, persistence, runtime behavior and tests before implementation. Assignment basis: prefix.
#SPELLS.WBS.008	spells.md	game/Spells/SpellScript.h	2271	`crates/wow-spell`	#REFINE.020, #REFINE.021; execution order finalized by #REFINE.040	needs_split	Rust target compiles; behavior and public contracts are checked against the listed C++ file; unit/golden/integration tests are added or marked n/a with reason; divergences are recorded before closing.	C++ file has 2271 lines; split by public API, state model, persistence, runtime behavior and tests before implementation. Assignment basis: prefix.
#STORAGES.WBS.001	storages.md	game/Storages/WhoListStorage.cpp	68	`crates/wow-social`, `crates/wow-world`, `crates/wow-network`	#REFINE.020, #REFINE.021; execution order finalized by #REFINE.040	ready_for_small_task	Rust target compiles; behavior and public contracts are checked against the listed C++ file; unit/golden/integration tests are added or marked n/a with reason; divergences are recorded before closing.	Single source-file coverage task; split further if C++ review exposes multiple independent behaviors. Assignment basis: prefix.
#STORAGES.WBS.002	storages.md	game/Storages/WhoListStorage.h	86	`crates/wow-social`, `crates/wow-world`, `crates/wow-network`	#REFINE.020, #REFINE.021; execution order finalized by #REFINE.040	ready_for_small_task	Rust target compiles; behavior and public contracts are checked against the listed C++ file; unit/golden/integration tests are added or marked n/a with reason; divergences are recorded before closing.	Single source-file coverage task; split further if C++ review exposes multiple independent behaviors. Assignment basis: prefix.
#SUPPORT.WBS.001	support.md	game/Support/SupportMgr.cpp	808	`crates/wow-support`, `crates/wow-social`, `crates/wow-handler`, `crates/wow-database/src/statements`	#REFINE.020, #REFINE.021; execution order finalized by #REFINE.040	needs_split	Rust target compiles; behavior and public contracts are checked against the listed C++ file; unit/golden/integration tests are added or marked n/a with reason; divergences are recorded before closing.	C++ file has 808 lines; split by public API, state model, persistence, runtime behavior and tests before implementation. Assignment basis: prefix.
#SUPPORT.WBS.002	support.md	game/Support/SupportMgr.h	312	`crates/wow-support`, `crates/wow-social`, `crates/wow-handler`, `crates/wow-database/src/statements`	#REFINE.020, #REFINE.021; execution order finalized by #REFINE.040	ready_for_small_task	Rust target compiles; behavior and public contracts are checked against the listed C++ file; unit/golden/integration tests are added or marked n/a with reason; divergences are recorded before closing.	Single source-file coverage task; split further if C++ review exposes multiple independent behaviors. Assignment basis: prefix.
#TEXTS.WBS.001	texts.md	game/Texts/ChatTextBuilder.cpp	92	`crates/wow-chat`, `crates/wow-database`, `crates/wow-world`	#REFINE.020, #REFINE.021; execution order finalized by #REFINE.040	ready_for_small_task	Rust target compiles; behavior and public contracts are checked against the listed C++ file; unit/golden/integration tests are added or marked n/a with reason; divergences are recorded before closing.	Single source-file coverage task; split further if C++ review exposes multiple independent behaviors. Assignment basis: prefix.
#TEXTS.WBS.002	texts.md	game/Texts/ChatTextBuilder.h	124	`crates/wow-chat`, `crates/wow-database`, `crates/wow-world`	#REFINE.020, #REFINE.021; execution order finalized by #REFINE.040	ready_for_small_task	Rust target compiles; behavior and public contracts are checked against the listed C++ file; unit/golden/integration tests are added or marked n/a with reason; divergences are recorded before closing.	Single source-file coverage task; split further if C++ review exposes multiple independent behaviors. Assignment basis: prefix.
#TEXTS.WBS.003	texts.md	game/Texts/CreatureTextMgr.cpp	445	`crates/wow-chat`, `crates/wow-database`, `crates/wow-world`	#REFINE.020, #REFINE.021; execution order finalized by #REFINE.040	ready_for_small_task	Rust target compiles; behavior and public contracts are checked against the listed C++ file; unit/golden/integration tests are added or marked n/a with reason; divergences are recorded before closing.	Single source-file coverage task; split further if C++ review exposes multiple independent behaviors. Assignment basis: prefix.
#TEXTS.WBS.004	texts.md	game/Texts/CreatureTextMgr.h	130	`crates/wow-chat`, `crates/wow-database`, `crates/wow-world`	#REFINE.020, #REFINE.021; execution order finalized by #REFINE.040	ready_for_small_task	Rust target compiles; behavior and public contracts are checked against the listed C++ file; unit/golden/integration tests are added or marked n/a with reason; divergences are recorded before closing.	Single source-file coverage task; split further if C++ review exposes multiple independent behaviors. Assignment basis: prefix.
#TEXTS.WBS.005	texts.md	game/Texts/CreatureTextMgrImpl.h	164	`crates/wow-chat`, `crates/wow-database`, `crates/wow-world`	#REFINE.020, #REFINE.021; execution order finalized by #REFINE.040	ready_for_small_task	Rust target compiles; behavior and public contracts are checked against the listed C++ file; unit/golden/integration tests are added or marked n/a with reason; divergences are recorded before closing.	Single source-file coverage task; split further if C++ review exposes multiple independent behaviors. Assignment basis: prefix.
